"Generation","NFE","BestFitness","MeanFitness","MeanViolation","Diversity","MutationRate"
0,100,136987.321715888,601099.678537502,587.491745518681,6.69023602626963,0.005
1,200,68741.5258894302,458665.079826764,427.353030873556,5.78451290203139,0.0445545454545455
2,300,-1.53944416080299,302458.304201441,269.394715176322,4.60954493610367,0.0403818181818182
3,400,-3.45790096137325,170360.304455401,145.40712717073,3.25634767081656,0.0315
4,500,-3.45790096137325,84591.8084203046,69.3538266555256,2.16499521857222,0.0193909090909091
5,600,-3.72245867548826,21737.2555632465,17.118342773148,1.19705712515845,0.00911818181818182
6,700,-3.72245867548826,2289.71382313312,1.74055768318229,0.401453016059866,0.00563636363636364
7,800,-3.72245867548826,414.700450631735,0.305319283319671,0.187643121656369,0.005
8,900,-3.94722959327196,250.014452443726,0.177905865678019,0.154673361344687,0.005
9,1000,-3.94722959327196,914.396999392406,0.626853423287893,0.220452519596577,0.005
10,1100,-4.23598137756334,85.6892958652559,0.0587585637465437,0.115285862350009,0.005
11,1200,-4.55695992588952,158.352918907163,0.103819030613766,0.10115577403799,0.005
12,1300,-4.7871204087709,78.1359320976975,0.0506824568471269,0.084281230330442,0.005
13,1400,-5.17832098075901,79.6668740163209,0.0501419231359617,0.0772821003159365,0.005
14,1500,-5.88484298809064,159.623374441751,0.0961844175431784,0.0915035418320604,0.005
15,1600,-6.16827266001475,995.717511837911,0.564316021091508,0.211924807606493,0.005
16,1700,-6.65447951088902,75.750558796246,0.0444631424950219,0.0809980007101873,0.005
17,1800,-7.71786188694918,47.8840657518195,0.0284619443148994,0.0918357011547276,0.005
18,1900,-8.11070318252793,330.821734061668,0.17748368725091,0.136419554840182,0.005
19,2000,-8.19918693661699,1025.88226154815,0.526316957895875,0.217606587365055,0.005
20,2100,-8.19918693661699,1448.24302451371,0.729124789218964,0.241440266229276,0.005
21,2200,-8.19918693661699,160.209990228194,0.0813441094797634,0.120742611808747,0.005
22,2300,-8.19918693661699,603.108680895181,0.287837917247252,0.153086152274434,0.005
23,2400,-8.19918693661699,128.588650328936,0.062788423515848,0.111532142940189,0.005
24,2500,-8.19918693661699,96.8226835778019,0.0469482788156469,0.0906540740810442,0.005
25,2600,-8.19918693661699,1934.16613736759,0.865887001165356,0.226969287667729,0.005
26,2700,-8.19918693661699,942.805573071755,0.411136499597424,0.14209451884121,0.005
27,2800,-8.2622956960604,175.288494012722,0.0777469650586263,0.0640316536620435,0.005
28,2900,-8.34122235813821,134.259976329743,0.0591682305851714,0.0569043110337512,0.005
29,3000,-8.55633343325765,637.752151245704,0.2625068110041,0.123194441925863,0.005
30,3100,-8.81445531338763,103.422358760449,0.0444921134048438,0.0573333727252802,0.005
31,3200,-9.55477752750027,23.3567366931769,0.012326573152095,0.0648854405213416,0.005
32,3300,-9.67574623518636,1222.381782566,0.472431990257404,0.14223803034832,0.005
33,3400,-9.68206950780454,91.3161577058477,0.0378935289711934,0.0806304794833138,0.005
34,3500,-9.80663129523563,121.728639668319,0.0484461391523333,0.0601032313483634,0.005
35,3600,-9.80663129523563,135.313713803144,0.0527410291339508,0.0639900509457767,0.005
36,3700,-9.90925099418068,122.448580642439,0.0471617777307639,0.0578540870238474,0.005
37,3800,-9.90925099418068,1555.76767677426,0.553044355010031,0.147104562441885,0.005
38,3900,-9.90925099418068,94.0438843038794,0.0356775790668911,0.0438017926002022,0.005
39,4000,-9.92472549061085,80.392162141042,0.0304130112420605,0.0420690670811218,0.005
40,4100,-9.92472549061085,51.0799597087887,0.0201876497298436,0.0372621248317766,0.005
41,4200,-9.93570841323047,37.0085789494575,0.0153061966080651,0.0311788952690648,0.005
42,4300,-9.94193892109354,25.9829498557806,0.0115011950912487,0.0267272468018467,0.005
43,4400,-10.0138357971193,29.3249436708081,0.0124583809532274,0.0236381847129648,0.005
44,4500,-10.0527280220439,390.463093052074,0.126208338145776,0.0689743231943832,0.005
45,4600,-10.0527280220439,1123.78479108441,0.352498020778737,0.112585286638129,0.005
46,4700,-10.0909064520221,21.7994568278592,0.00962509151432414,0.0496806298651524,0.005
47,4800,-10.2495160795512,72.4763539644307,0.0247618096800404,0.0474910429132488,0.005
48,4900,-10.2760800255813,570.731374366361,0.172086059812842,0.111157368254281,0.005
49,5000,-10.6807098668113,27.9699271365383,0.0110847029957932,0.0278378528380676,0.005
50,5100,-10.9640999427301,-5.52244019117094,0.00133217495599118,0.0514091605915099,0.005
51,5200,-11.0213851115687,513.791714174996,0.149533990192148,0.0894040518670789,0.005
52,5300,-11.0950052819174,2075.2336788945,0.583774976569858,0.173625696895813,0.005
53,5400,-11.1940080507867,-1.59482367678233,0.00258344868065538,0.0124483115439037,0.005
54,5500,-11.3331709144026,-6.99217873702269,0.00110107934738558,0.0126769611786025,0.005
55,5600,-11.5377901650028,1.27250455992211,0.00334715235176673,0.0383773171788768,0.005
56,5700,-11.6114458773887,12.3887363712776,0.00624948212173787,0.0429104166380484,0.005
57,5800,-11.9741074092226,945.074831804048,0.251826544742773,0.106521366767241,0.005
58,5900,-11.9860697341396,503.575109777289,0.133110427401184,0.0712137475676292,0.005
59,6000,-11.9869778624932,-1.68826616065698,0.00253664678887628,0.0260404626761546,0.005
60,6100,-11.9924719992344,1396.81733084046,0.355334888822844,0.110012575745418,0.005
61,6200,-11.9924719992344,-6.92534954873711,0.00117923674973571,0.0227226910626939,0.005
62,6300,-11.9946351246576,-6.25264542085891,0.00133575056051053,0.0433413450158401,0.005
63,6400,-11.9957608870578,4065.57950609379,0.995945316589961,0.252854923871063,0.005
64,6500,-11.9979643567441,3389.60076515755,0.818429669158375,0.167632743871063,0.005
65,6600,-11.9979641283055,-6.83269720712353,0.00118625129023718,0.0345632747332197,0.005
66,6700,-11.9980788033539,1997.91960499333,0.473635190518664,0.140377189616624,0.005
67,6800,-11.9989515392146,-8.64453254470676,0.000750815449310605,0.00796839042372618,0.005
68,6900,-11.9989515392146,709.408700391863,0.166013952207508,0.0580126567564958,0.005
69,7000,-11.999026658651,1312.93473654547,0.300351121803349,0.105908383213862,0.005
70,7100,-11.9993293496299,6.09000906710499,0.0040233844691047,0.0286654560054721,0.005
71,7200,-11.9993292044876,-3.65140477679831,0.00182911002742926,0.0506015838877241,0.005
72,7300,-11.9994438877533,-7.17498982880277,0.00104871122683507,0.0100828541331403,0.005
73,7400,-11.9995383607148,1288.89765263372,0.28322147345093,0.106144120406056,0.005
74,7500,-11.9996426379055,-9.92565674414369,0.000426336682891297,0.032111590132245,0.005
75,7600,-11.9996426379055,2346.79377964169,0.50412789684777,0.126180864032954,0.005
76,7700,-11.9996841912858,-10.8758422401605,0.000227211855391824,0.00520752504105267,0.005
77,7800,-11.9996841912858,2220.99507866135,0.464096472521318,0.113779439868096,0.005
