"Generation","NFE","BestFitness","MeanFitness","MeanViolation","Diversity","MutationRate"
0,100,158457.118052857,7066644.77469656,6579.89581191282,27.0189293128414,0.005
1,200,3571.90126459981,1864440.2687212,1691.46032178362,20.2284349541751,0.005
2,300,4110.39,199229.012221576,180.063220236788,8.47976080353546,0.005
3,400,3519.09314864184,15076.4112030513,18.5838862545044,2.36845954919278,0.005
4,500,5188.39,8967.87656480646,13.3940206782634,1.41792622364102,0.005
5,600,5727.39,7346.59218214898,11.9326142666791,0.486790664256125,0.005
6,700,6261,7592.92764327116,11.6586563133394,0.66976344318309,0.005
7,800,6800,8035.82361314227,11.526629627393,0.977060423314708,0.005
8,900,7339,8694.34841718605,11.6561221536371,0.557630578937811,0.005
9,1000,7878,8728.99309053363,11.3652821278517,0.184798227645874,0.005
10,1100,8417,9078.38337493125,11.2270631931561,0.325724511956042,0.005
11,1200,6942.17931985765,9987.64865314433,11.3921452080405,0.605152084406922,0.005
12,1300,8644.50515662853,10271.0634510067,11.2171856901091,0.862951193195986,0.005
13,1400,9114.46235040678,10324.8240009202,10.9698140332582,0.583772414933871,0.005
14,1500,9173.32080805632,10792.8842976747,10.972538974481,0.00466077007919202,0.005
15,1600,3154.9474186307,11226.9358988044,10.8320075612917,0.75418040744506,0.005
16,1700,3258.41021982389,57499.565691097,33.2002324379089,2.45484927867522,0.005
17,1800,4149.15854267839,76746.1082409253,42.1537795422062,2.31548682972545,0.005
18,1900,3802.27099496317,51309.7346360872,28.815339145253,2.58409616345246,0.005
19,2000,3571.68821854259,39304.7931150936,22.7600419583918,1.91530868396225,0.005
20,2100,3605.67479450378,42672.2030520667,23.382974110278,2.25112621987945,0.005
21,2200,3493.64405029857,63196.7362649763,32.2082908703175,2.57298524191116,0.005
22,2300,3913.36183357809,59558.4660038111,29.7078877226202,2.22030078048975,0.005
23,2400,4026.87368341541,57648.3073077873,28.561940848557,2.29742680913932,0.005
24,2500,5490.01610196865,51729.6300176728,24.9286979949404,2.25104158411112,0.005
25,2600,4203.64928476373,51427.8771506482,24.4921462959063,2.40186983220148,0.005
26,2700,4296.43586714151,58677.0336670576,27.1706805875788,2.5784328031941,0.005
27,2800,4430.87649259591,65742.5099597631,29.6318450005469,2.63390651287754,0.005
28,2900,4757.91214454198,57619.9735565849,25.4484664591748,2.47318740725662,0.005
29,3000,4647.15147449018,61447.5421511642,26.4996584872625,2.38965341604042,0.005
30,3100,4680.71594297825,65175.6825772052,27.481190305465,2.53871355082127,0.005
31,3200,4869.96068918072,66668.5338670426,27.4989014649547,2.31727472770777,0.005
32,3300,4963.54273933318,59295.5275225636,24.1806512289709,2.50604057076102,0.005
33,3400,5010.74183258493,65697.5573988693,26.1488002443768,2.32449345987519,0.005
34,3500,5175.96069932415,57379.6955452324,22.5692019183044,2.3554368785585,0.005
35,3600,5283.22015323842,73649.0493879582,28.229236498326,2.65749749841048,0.005
36,3700,5362.85133014804,74044.6758273401,27.739484351736,2.5579960085172,0.005
37,3800,5497.37386075562,74853.0524620855,27.5295336689842,2.54058296308651,0.005
38,3900,5592.72777393007,64128.2164442457,23.3248980381952,2.33911904200241,0.005
39,4000,5715.2274272868,64275.1865903482,22.9996552980504,2.48195195788937,0.005
40,4100,5800.12884909863,62426.1216779553,22.0379704803268,2.42477457467384,0.005
41,4200,5848.72835296428,60407.0651311007,21.1863284743725,2.50319888473354,0.005
42,4300,6030.31476547855,61492.461642129,21.1797711011657,2.36340227374882,0.005
43,4400,6071.97309827564,62724.2983900509,21.0428197573917,2.38466297495742,0.005
44,4500,6195.57381227054,79266.7383758327,25.8924275383693,2.60018178684377,0.005
45,4600,6352.18190513721,76707.9640656625,24.7445319674529,2.37531395128053,0.005
46,4700,6458.12734569128,61792.6521185256,19.9798357353536,2.46556614951822,0.005
47,4800,6532.87688061174,65858.5608333741,20.8719309054634,2.30474702584559,0.005
48,4900,6610.85178877539,65579.8254650966,20.3862726895936,2.32084757876213,0.005
49,5000,6767.61511625142,72511.0455769851,21.9343513456246,2.24227435751006,0.005
50,5100,6833.00410296664,68314.49713563,20.6056363966005,2.35462800158406,0.005
51,5200,6961.40674229487,65366.9092713172,19.5996130647719,2.21062162658701,0.005
52,5300,7057.32810037147,74981.8220647291,21.940171653971,2.42852730477635,0.005
53,5400,7220.88608722974,94751.3410139934,26.9570988878592,2.37242482330048,0.005
54,5500,7299.58152637325,84222.8674290599,23.7537509317755,2.35847792213375,0.005
55,5600,7380.20843893672,84302.5032372919,23.5857237798605,2.46802575226089,0.005
56,5700,7504.08007571844,76879.9859625288,21.3175556167961,2.26263760335389,0.005
57,5800,7568.47837685916,65157.1066048166,17.9776042211664,2.45317189598947,0.005
58,5900,7354.69779134572,87140.1782923141,23.3578406348708,2.34925997445724,0.005
59,6000,7783.11446997122,84672.8498941185,22.4756686639036,2.33267856237529,0.005
60,6100,7802.91445829585,74291.9309744984,19.529335724892,2.33318946111678,0.005
61,6200,8019.87405039928,83090.3912289107,21.5030219424852,2.42146685105215,0.005
62,6300,7945.76270646732,80980.0882866837,20.8109197649221,2.52146950727678,0.005
63,6400,7658.86860947324,80477.9990293817,20.3869757700312,2.3308414476225,0.005
64,6500,8102.21749087945,85883.2667092293,21.4097801084362,2.25848586412603,0.005
65,6600,8434.35085296235,99490.9025859456,24.4386777555257,2.57836899326926,0.005
66,6700,8555.31031370426,91668.2618333362,22.2621509688169,2.3750795863132,0.005
67,6800,8191.32735839111,92012.3175370766,22.2163635843439,2.40531474305185,0.005
68,6900,8765.81746428939,105046.295888428,24.8711864396098,2.50418006483082,0.005
69,7000,8868.32396512568,96153.417580077,22.5708245875157,2.24829287404302,0.005
70,7100,8978.53103854935,110820.089011797,25.6481590243872,2.56971198379563,0.005
71,7200,8560.89730693521,90662.1079310037,20.892508625362,2.29484223218329,0.005
72,7300,9181.10245730936,88673.0093343063,20.2100039537055,2.48128136929308,0.005
73,7400,9293.12957750652,93699.3727410949,21.0961101120616,2.31562461704438,0.005
74,7500,9414.41536652534,97457.163645742,21.7019707189143,2.39879635932278,0.005
75,7600,9242.64277292898,90222.2931587765,19.9201002123634,2.21746283478226,0.005
