"Generation","NFE","BestFitness","MeanFitness","MeanViolation","Diversity","MutationRate"
0,100,212453.206348221,6809343.97038238,6342.046030323,25.8299392437911,0.005
1,200,27369.7765696954,3575890.04526181,3219.90166011409,21.3471753939719,0.0405181818181818
2,300,691.90885585796,1401610.52734476,1226.41926581554,16.3129905827973,0.0353909090909091
3,400,-615.350438259595,373760.18123966,318.832955801386,9.23479711787345,0.0262
4,500,-4175.45976643217,70527.1070768254,62.4738952201016,4.20184782488247,0.0119454545454545
5,600,-6159.19184309739,9482.26282200155,12.9689614917973,1.18693818667586,0.00625454545454546
6,700,-6870.44833078435,3110.04627959901,7.77417135399387,0.732183663103826,0.005
7,800,-6907.82113244472,-475.383811878902,4.94771017806288,0.471719285146024,0.005
8,900,-6897.89130619313,-2508.43757348868,3.22845202032737,0.710779819556772,0.005
9,1000,-6895.57632087708,-4730.9222675737,1.6756139512645,0.209977231567308,0.005
10,1100,-6893.76337766473,-5634.91328051117,1.05762385116309,0.124978078859673,0.005
11,1200,-6909.95673333572,-4698.55498780969,1.60091721639393,0.292540798040492,0.005
12,1300,-6922.167167311,-6515.35589092502,0.394536397035662,0.0579364468800102,0.005
13,1400,-6956.28731384489,-6562.07755032178,0.321677355754525,0.0536892853135002,0.005
14,1500,-6955.92422738315,-3120.92929304134,2.28332310036688,0.410107499256223,0.005
15,1600,-6955.4128380004,-6708.26325971189,0.176023447011028,0.0591919326144379,0.005
16,1700,-6954.90144861767,-6788.20405049507,0.126925612269639,0.0552095918424374,0.005
17,1800,-6958.53623484469,-6658.75231188704,0.189110899559261,0.06616246252578,0.005
18,1900,-6958.52566433305,-6837.04571373188,0.0759439774507642,0.0365884673832109,0.005
19,2000,-6960.9726188437,3096.3841461365,5.05113116980986,1.50985857436289,0.005
20,2100,-6961.02663508526,-6500.51536883732,0.239812780025529,0.0682545412220611,0.005
21,2200,-6961.010419406,-6897.7604260677,0.0400871616062216,0.013674064289128,0.005
22,2300,-6960.96128098399,-6903.48046278501,0.0357755428707296,0.0113022373794061,0.005
23,2400,-6960.91214256198,-6769.64025487933,0.100108763681857,0.0452970650602861,0.005
24,2500,-6960.86300413997,-6934.39515029527,0.0161118165872178,0.00621422202168258,0.005
25,2600,-6960.81386571796,3002.17266598302,4.39216500689531,0.72047793425646,0.005
26,2700,-6960.76472729595,-6945.32207777325,0.00892107414854934,0.00284563805222392,0.005
27,2800,-6960.90715012675,-6953.21610862737,0.00479226781531494,0.0021263412304078,0.005
28,2900,-6961.49883968833,-6954.6338625873,0.00370716340087412,0.00146368571622018,0.005
29,3000,-6961.49883968833,-6099.91298606177,0.344763915978573,0.192801249130565,0.005
30,3100,-6961.49928012214,-6709.59754043882,0.0771547096600742,0.456627916021454,0.005
31,3200,-6961.78926380676,-6957.13000747783,0.00208115723230804,0.000832521932926603,0.005
32,3300,-6961.78921023028,-5996.3356994403,0.34393613207312,0.272215781647106,0.005
33,3400,-6961.78854052423,-6958.59199690136,0.00129581878483805,0.00049925175227727,0.005
34,3500,-6961.78787081818,-6762.3593356098,0.0780435897427984,0.0422614627142957,0.005
35,3600,-6961.78720111213,-6960.15627391357,0.000632582387291762,0.000292661455507248,0.005
36,3700,-6961.79346112722,-6753.9508660095,0.0776104625798823,0.0422300386230321,0.005
37,3800,-6961.79297854206,-4458.91589373924,0.883021053834628,0.167446301418731,0.005
38,3900,-6961.7924596333,-6416.87831343117,0.187399673197135,0.0548266627500517,0.005
39,4000,-6961.80082128187,-6745.36273028604,0.0773164618417023,0.0421766520560608,0.005
40,4100,-6961.80062663448,-6042.16106309876,0.297793226254959,0.300536599600781,0.005
41,4200,-6961.80330158888,-6961.52689929226,9.66783038423102e-05,4.12220766274668e-05,0.005
42,4300,-6961.80428198045,-6961.65669537949,4.98040537901545e-05,3.22663551868418e-05,0.005
43,4400,-6961.81259214926,-6961.67292240262,4.2770478037113e-05,2.00423432443282e-05,0.005
44,4500,-6961.81258793474,-5179.28935734617,0.561595135923819,0.0938756298035824,0.005
45,4600,-6961.81258273162,-6961.75034182512,1.81042805697018e-05,9.51200216352213e-06,0.005
46,4700,-6961.81297570151,-6961.76706728549,1.39330542000948e-05,5.25216562329542e-06,0.005
47,4800,-6961.81300597961,12873.7638515195,5.9506601869206,1.57091268917664,0.005
48,4900,-6961.81317404405,-6124.52506362872,0.236726088607535,0.269219702951185,0.005
49,5000,-6961.81317404405,-5692.70647034933,0.359809162223501,0.255628312147085,0.005
50,5100,-6961.81354518025,-2822.12573912327,1.16934949964181,0.787109710551098,0.005
51,5200,-6961.81359070136,-6698.19950629918,0.077191720026625,0.0421482881271083,0.005
52,5300,-6961.81364016694,-4851.79423068943,0.590294505432545,0.123045206461003,0.005
53,5400,-6961.8137710885,3078.37391923713,2.77182442568047,0.454794488849666,0.005
54,5500,-6961.8137765424,-6961.81036395389,7.99849051560386e-07,3.38016764535683e-07,0.005
55,5600,-6961.81382312738,-5986.36635511551,0.264381244030635,0.0968980745645145,0.005
56,5700,-6961.81382312738,-6961.81121849262,5.92008453281778e-07,2.92842562129608e-07,0.005
57,5800,-6961.81382312738,-6961.81164877272,4.96652896373462e-07,2.44172107639013e-07,0.005
58,5900,-6961.81382328946,-6961.81202031019,4.17358191384665e-07,1.83724881462685e-07,0.005
59,6000,-6961.81382328946,-3974.10517262285,0.759116097555228,0.189894149337305,0.005
60,6100,-6961.81382810949,-6961.81255832971,2.71801249738246e-07,1.33883880927073e-07,0.005
61,6200,-6961.81382858027,-6961.81325856322,9.90333731465398e-08,1.11638606472313e-07,0.005
62,6300,-6961.8138475885,49572.8627452067,13.8757854905731,1.34173801302664,0.005
63,6400,-6961.81385959421,-5849.36795266969,0.272160230886182,0.0971047847360813,0.005
64,6500,-6961.81386070201,-6961.81336535136,9.84720406904671e-08,5.42444992019561e-08,0.005
65,6600,-6961.81386070201,2208.46980212731,2.15494337355272,0.958723872146467,0.005
66,6700,-6961.81386070201,-6598.03614394116,0.0828372753887426,0.0578748502204512,0.005
67,6800,-6961.81386070201,-6961.81356957483,5.56263057660544e-08,4.01300800795355e-08,0.005
68,6900,-6961.81386112257,-5337.62034936678,0.374380551119255,0.0770361742959016,0.005
69,7000,-6961.81386111587,1041.94994479445,1.80411342732619,0.407907794164568,0.005
70,7100,-6961.81386917784,-6961.81365116122,4.36985990859284e-08,2.56358667522627e-08,0.005
71,7200,-6961.81387173577,-6624.82821211426,0.077190271364184,0.0421480468675236,0.005
72,7300,-6961.81387346776,-6961.81374859065,2.25258995101285e-08,1.33164085389791e-08,0.005
73,7400,-6961.81387346776,-5405.63248456326,0.341570790239788,0.11405452435727,0.005
74,7500,-6961.81387508729,-6545.53417911178,0.0783233160598276,0.36154520122318,0.005
75,7600,-6961.81387508424,-6608.07255107047,0.0771902675379037,0.042148043004714,0.005
76,7700,-6961.81387507775,-6961.813803856,1.26408555445323e-08,7.55737589313081e-09,0.005
77,7800,-6961.81387507127,-6373.90887551992,0.119197958322958,0.0920808483599047,0.005
78,7900,-6961.81387506478,-3259.06350818121,0.75232722226703,0.430761694409285,0.005
79,8000,-6961.81387505829,-6500.44429241278,0.0940843704234085,0.0266419884674334,0.005
80,8100,-6961.8138750518,-6961.81382360323,9.36025216446978e-09,4.51189274246924e-09,0.005
81,8200,-6961.81387504531,-6028.41322840712,0.187190260703985,0.0547500029775418,0.005
82,8300,-6961.81387503882,46302.3368716387,10.5179757895552,1.30293667491316,0.005
83,8400,-6961.81387503234,-6143.40671701072,0.152352353225968,0.279366653382095,0.005
84,8500,-6961.81387502585,-5738.61943681379,0.221078733266231,0.414399062891838,0.005
85,8600,-6961.81387501936,-5990.71499727217,0.187190257868655,0.0547500018542137,0.005
86,8700,-6961.81387501287,-6961.81384164309,5.87638112392597e-09,2.64907349647659e-09,0.005
87,8800,-6961.81387500638,26831.8266317953,6.36035439174525,0.957516288552931,0.005
88,8900,-6961.81387539898,-5966.04147040011,0.187190254208952,0.0547500013036095,0.005
89,9000,-6961.8138754406,-6495.95796802999,0.0751176475365322,0.456813501371934,0.005
90,9100,-6961.81387544026,-6724.09852084573,0.0436527423666924,0.0132640527684872,0.005
91,9200,-6961.81387555676,-6549.8248713255,0.0771902522476,0.0421480398265807,0.005
92,9300,-6961.81387555676,-6961.81386880364,1.08493281913979e-09,6.61798492593325e-10,0.005
93,9400,-6961.81387555676,-6961.81387036974,8.17034333522315e-10,4.61700065132863e-10,0.005
