"Generation","NFE","BestFitness","MeanFitness","MeanViolation","Diversity","MutationRate"
0,100,13522.0999036034,1765922869.63896,1728207.6398776,1190.40463919724,0.005
1,200,10002.0555079954,178258726.03657,165720.774291696,769.080020030457,0.005
2,300,7039.15171330704,116118555.964189,103410.025662447,629.460977491952,0.005
3,400,7307.50770429198,179156609.651448,153070.908205003,561.244398558263,0.005
4,500,6311.81896948166,154833202.1434,127316.136937984,522.889476637273,0.005
5,600,5600.26868534809,134464221.158112,106906.855032212,564.508306998035,0.005
6,700,5193.54052506599,81005207.6652651,61733.2246977802,526.207235640261,0.005
7,800,4686.7839097974,155630884.608823,113726.403349397,507.526823357516,0.005
8,900,4681.62225671569,171203158.251043,120626.832205248,430.284446191366,0.005
9,1000,4558.09494428098,191785328.301394,131069.457800721,331.981409146099,0.005
10,1100,4932.90244838562,163383966.944706,108017.737109579,341.005842757204,0.005
11,1200,4697.3817037596,134182091.748172,85857.3889218981,348.203396916144,0.005
12,1300,4660.49947217353,211660386.441803,131032.238441764,245.959602971154,0.005
13,1400,4827.8827153871,212352920.263234,127851.490176289,289.94979582201,0.005
14,1500,4852.60001816456,214176855.967646,125323.961643312,291.200169636172,0.005
15,1600,4871.99920693501,219918727.806584,125047.887611447,284.229655650975,0.005
16,1700,4909.86955807064,180332820.319406,99528.1146504286,248.362479355181,0.005
17,1800,5009.72231213261,222085764.298007,119213.457211686,150.462606232874,0.005
18,1900,4999.47944345862,200670919.883782,105225.033825451,192.726007511743,0.005
19,2000,5029.9258095553,171361951.249457,87627.4344668386,183.060387797649,0.005
20,2100,5017.31058073358,143094598.303004,71388.2426068523,148.163694170818,0.005
21,2200,5268.7443001321,194176349.430256,94401.083282609,134.05843951236,0.005
22,2300,5309.17756857128,205684360.67086,97766.8265401851,113.24506950765,0.005
23,2400,5319.42201013393,172774044.783628,80249.321802715,140.115872089417,0.005
24,2500,5326.95108407739,147728559.386164,67162.5755000608,172.946379475741,0.005
25,2600,5501.67512380004,146753090.965597,65150.9639486541,120.572194927799,0.005
26,2700,5418.41931363572,143733052.578381,62465.2554856615,138.591860959284,0.005
27,2800,5335.19195307861,156453236.410348,66563.4886988793,160.130473591026,0.005
28,2900,5441.71784788872,161278882.494318,67272.4229163172,162.223495229186,0.005
29,3000,5674.39325308556,169358915.272006,69258.0571838869,178.247107432242,0.005
30,3100,5644.24772840649,196813459.844082,78816.1253254524,107.11537413693,0.005
31,3200,5683.24982077578,140817488.738803,55393.0998596039,117.52701992513,0.005
32,3300,5672.67040537208,139821396.828376,53985.7035489218,147.924651477498,0.005
33,3400,5867.38186197766,156676268.376018,59311.9772883312,141.486858575125,0.005
34,3500,5770.57896890102,172257104.617981,63905.0669302699,117.107085004089,0.005
35,3600,5991.70601512019,142529067.226308,51981.2366421426,105.824211158999,0.005
36,3700,5803.71799398592,175378240.566041,62942.890850052,98.70243374037,0.005
37,3800,5962.87168549493,154186496.656882,54362.5350916868,112.932422235908,0.005
38,3900,5908.36035819773,140461070.791784,48566.5618961864,132.780540504967,0.005
39,4000,5943.1656801508,152642831.830071,51907.7698533021,145.450795014136,0.005
40,4100,5994.86951767703,141329762.889599,47302.4660452935,96.897726101723,0.005
41,4200,6179.43145829768,218944288.338178,72160.5665058229,109.723682990801,0.005
42,4300,6139.04322337719,178520308.18899,57919.3558740061,150.166156800575,0.005
43,4400,6273.00512318926,92752290.2622904,29605.6371269662,157.627292183477,0.005
44,4500,6379.03700411487,161286917.953972,50655.2371215865,115.396292358964,0.005
45,4600,6396.62031529151,175816626.01157,54470.5529540379,130.962643208336,0.005
46,4700,6552.51916777258,159385602.474284,48579.9566496808,137.711175679634,0.005
47,4800,6580.4720159292,171865442.588725,51626.5706986276,154.431491319335,0.005
48,4900,6565.05801052937,175711961.447682,51992.2929036242,95.9059640211093,0.005
49,5000,6711.9341543941,168634363.322181,49125.3610686348,114.263690452114,0.005
50,5100,6788.67701062574,156971541.677765,45200.6325642918,133.387458538569,0.005
51,5200,6673.64907577888,176939533.925069,50260.6162751916,132.274041130521,0.005
52,5300,6893.4085464349,166460862.919032,46566.045096717,95.2431534939865,0.005
53,5400,6743.19575692199,170012260.460386,46891.7098896226,97.462924748597,0.005
54,5500,6950.08626657694,146154934.423877,39823.7646672904,147.671554185245,0.005
55,5600,6816.0723417619,193848520.237309,52134.6707785738,144.066249910388,0.005
56,5700,6875.74371318735,159303902.999161,42220.0322536019,136.615727128881,0.005
57,5800,6965.35065014214,125900501.528262,32936.1155866301,90.6977756015816,0.005
58,5900,7073.7242500574,150827709.260583,39017.277840321,120.355763725038,0.005
59,6000,6977.42248071946,229967921.531418,58692.464588891,157.893011385717,0.005
60,6100,6944.32875292397,120693741.166799,30387.7006762728,103.35259912569,0.005
61,6200,7236.88192183238,165454534.282437,41197.8812088429,90.9420269342105,0.005
62,6300,7401.6023376308,173973698.879583,42797.7205142891,89.8585518218122,0.005
63,6400,7408.09547525101,112052268.471265,27254.1818622117,93.2275622753538,0.005
64,6500,7349.53139904207,208501005.053474,50068.5961371434,102.81078611223,0.005
65,6600,7443.18707835875,256887172.923804,60978.1398613205,97.059033109061,0.005
66,6700,7336.77394177698,183881626.44733,43184.2138097935,94.6727194016097,0.005
67,6800,7751.92535398722,154952681.843391,35987.0751431742,96.5640593920605,0.005
68,6900,7501.11119001039,181399020.700122,41656.1102894897,87.8942569732557,0.005
69,7000,7561.82940366027,168683947.263851,38303.9390609162,102.734476711649,0.005
70,7100,7511.07320866583,196682535.244338,44106.6403893817,105.446351808934,0.005
71,7200,7595.76811000543,203417271.70346,45122.0751859858,97.2403051838082,0.005
72,7300,7972.0970929814,201121492.324065,44166.4789859194,88.3131746338516,0.005
73,7400,8059.85733740414,161803048.162912,35134.8146457118,97.7171832662733,0.005
74,7500,7905.15698504066,141247699.533668,30332.8664099509,106.081587158073,0.005
75,7600,8011.25251708532,206193650.10552,43856.8442752186,90.9788198805914,0.005
76,7700,8239.61982139813,290206183.423553,61096.2813935947,95.8075322949814,0.005
77,7800,8023.26935944794,201394172.787512,41931.8877305512,93.4433028524323,0.005
78,7900,8183.76395693515,135922691.490006,28011.5878985633,98.4517971468373,0.005
79,8000,8185.13988800403,175011881.057062,35740.3908115438,103.164126343794,0.005
80,8100,8194.36663500553,252192987.714091,51015.401835291,96.7711708524821,0.005
81,8200,8217.71505417735,249849719.257169,50044.5786630966,98.5756926485375,0.005
82,8300,8350.99979067725,193282527.80823,38320.7428679028,105.748818002629,0.005
83,8400,8379.69770427033,289929067.537305,56903.3861752059,111.51639909698,0.005
84,8500,8575.83504808079,142831522.323091,27776.0037934778,100.361064687372,0.005
85,8600,8679.69257592019,250496539.595014,48242.0935079046,85.5088770432042,0.005
86,8700,8632.29396618012,372342515.058623,71075.3080990754,103.674417855005,0.005
87,8800,8701.14022196867,305648354.43994,57740.985946269,108.448323005852,0.005
88,8900,8377.83267345725,239385879.804527,44860.2254917851,104.446921984105,0.005
89,9000,8620.88212867774,373721417.537625,69363.6674991575,100.541519506512,0.005
90,9100,8940.17017859633,318135802.001998,58519.0487392192,93.0808872077495,0.005
91,9200,8940.3144700581,332654456.549462,60644.1961583921,96.6231476531241,0.005
92,9300,8977.85070706351,187799732.911616,33906.7490380043,107.033666627485,0.005
93,9400,8684.33096284363,208575316.677029,37340.9030537713,99.8778778857851,0.005
94,9500,9270.65050794203,265716694.634151,47208.7418700378,85.5444785446637,0.005
95,9600,9225.98507472885,294690488.5749,51896.7677718582,93.8911109439078,0.005
96,9700,9283.8790373828,278183313.409419,48548.4480513969,97.1238511851999,0.005
97,9800,9190.30645083171,299861382.065273,51901.2204047912,99.0508750295147,0.005
98,9900,9256.5988675956,187466983.386482,32168.8247525473,98.3247813926681,0.005
99,10000,8930.18861297039,346369333.198182,58928.907127978,98.7275562733181,0.005
100,10100,9262.33100599348,333607846.838323,56294.9800182939,98.4226130506933,0.005
101,10200,9617.12049735723,271335499.416387,45420.952944564,102.184112009844,0.005
102,10300,9547.02617075087,164917685.734311,27358.4917358339,93.7570541791547,0.005
103,10400,9437.78400001588,239364017.081421,39422.7316588547,99.7464620670779,0.005
104,10500,9501.73362873898,359147320.539451,58684.9386145751,98.6721685393708,0.005
105,10600,9307.11939236681,275896011.126007,44704.7311782724,95.9921579164756,0.005
106,10700,9788.39851321608,288740919.008422,46382.5329285907,95.8828565784558,0.005
107,10800,9857.00073301025,197146185.422592,31439.0625430266,110.397741041292,0.005
108,10900,9650.03461589679,300097916.232548,47463.2445957186,102.40387568793,0.005
109,11000,9749.62934837989,512840971.484537,80490.752150771,96.71975712166,0.005
110,11100,10044.451558049,252991793.478133,39417.034478464,99.0987903481184,0.005
111,11200,10078.3259703738,206532452.000514,31939.0535978556,95.9568893421457,0.005
112,11300,9599.99964394168,243423237.676868,37373.2525075343,90.3369315991953,0.005
113,11400,10207.9483858452,405125155.607249,61693.7521252095,95.8856347899198,0.005
114,11500,9870.49581307529,408075347.814402,61676.6129552061,104.883786946351,0.005
115,11600,10424.4965167823,282420175.371927,42397.9960609602,107.481599873392,0.005
116,11700,10181.7815263939,242703092.68036,36175.6125451082,89.4664346542385,0.005
117,11800,10293.9144488316,273047236.827865,40374.6266421431,87.9480990047729,0.005
118,11900,10165.4235609873,385172639.478135,56535.6448733411,101.904484198813,0.005
119,12000,10367.8856802898,447851641.454737,65326.0277754941,98.4578656568023,0.005
120,12100,10599.9916635385,264413989.212806,38317.7200837266,97.0607450714912,0.005
121,12200,10378.3611620417,268662773.950455,38625.0486592828,98.4962189246433,0.005
122,12300,10225.1126955128,290330575.189817,41466.2162401392,93.1545488832001,0.005
123,12400,10558.5666201111,293913353.556429,41663.3407627572,96.3681005795884,0.005
