"Generation","NFE","BestFitness","MeanFitness","MeanViolation","Diversity","MutationRate"
0,100,13517.3701299159,2022220795.16812,1975624.39707572,1165.65961137681,0.005
1,200,11180.3181429998,675546305.332532,630041.297859503,1023.47677176307,0.0450363636363636
2,300,9501.50407926515,129937859.274731,115866.118828086,885.461978594407,0.0420272727272727
3,400,7813.93011845564,171517937.584502,146406.175740523,668.689755197933,0.0358454545454545
4,500,7913.5186974034,135764871.181802,110973.119062004,506.045541572268,0.0265909090909091
5,600,8024.22398132493,83429743.5692281,65901.6614431639,388.873572618083,0.0178636363636364
6,700,7922.2484316535,71288771.2547948,54065.1739955705,310.251189093197,0.00994545454545454
7,800,8074.85451233193,66037682.0343605,48390.2548516544,251.751539393321,0.00659999999999999
8,900,8244.41682419684,85652253.9909256,60433.6757416629,187.858722410539,0.00548181818181818
9,1000,8356.51955955509,40246266.1094716,27428.7701931414,159.193049647009,0.00503636363636364
10,1100,8479.56696029295,36549351.0116971,24077.4512602087,124.261300870733,0.005
11,1200,8589.56541408013,59085484.8635796,37671.017770869,105.933907296292,0.005
12,1300,8661.0676608555,36612966.1936657,22735.1612915583,88.4404411901234,0.005
13,1400,8806.00287606803,60065181.1920159,36143.0811130542,83.9993146049286,0.005
14,1500,8892.75135885882,46553827.3937338,27176.2475865593,67.681628941151,0.005
15,1600,8805.78654167205,11570142.7206981,6588.57393777979,51.4396559005781,0.005
16,1700,8823.07890906394,40142719.1640969,22199.4252326114,49.9702357288821,0.005
17,1800,8967.18197066311,57552329.3403424,30931.4490126732,47.9744055898247,0.005
18,1900,9111.28503226227,36076390.3013184,18914.6612819679,40.9795937325474,0.005
19,2000,9255.38809386143,32574230.6466942,16689.8294047463,46.9642417933972,0.005
20,2100,9399.4911554606,30069471.0952567,15031.4249714508,31.35016392604,0.005
21,2200,9543.59421705976,13820502.6041345,6723.39051134232,41.4370514338508,0.005
22,2300,9687.69727865892,41655043.1071461,19810.9988875646,34.8197361645688,0.005
23,2400,9831.80034025809,33841555.0739703,15712.6699511319,23.4318972833422,0.005
24,2500,9975.90340185725,26393523.5193969,11992.5513921521,49.2729847495254,0.005
25,2600,10007.4417895063,19704573.981445,8762.24669575018,45.6982644091819,0.005
26,2700,10140.6256778261,27098235.0146073,11786.4092516777,23.3892897052502,0.005
27,2800,10282.3106654002,26715828.6205812,11359.9898403819,46.4941908505847,0.005
28,2900,10423.9956529744,12041132.3318875,5019.36563621093,25.2945657742941,0.005
29,3000,10565.6806405486,39384397.4286145,16099.2111250033,23.2262897321145,0.005
30,3100,10707.3656281228,13590109.2012719,5448.966881348,31.8910331400069,0.005
31,3200,10849.050615697,24348304.8637535,9554.08224709974,20.1226244388261,0.005
32,3300,10990.7356032712,13840248.492865,5342.36775682547,19.6059620334243,0.005
33,3400,11132.4205908453,19377809.9472331,7342.54522784265,9.38025688211158,0.005
34,3500,11274.1055784195,11853760.276791,4389.40105093198,18.494996074559,0.005
35,3600,11399.8006229822,16798558.526148,6128.64933529111,13.6387651809722,0.005
36,3700,11536.7726785893,16526763.4299034,5934.19790711623,6.95615628336811,0.005
37,3800,11677.9809833389,8574512.5099927,3020.93774024791,6.12798531292876,0.005
38,3900,11819.1892880885,6249618.36820326,2163.7962338497,13.8316742579129,0.005
39,4000,11960.397592838,4677855.02738125,1592.95429811822,7.30197481377795,0.005
40,4100,12101.6058975876,5618832.42247926,1884.93719792909,5.5872320751739,0.005
41,4200,12242.8142023372,1460496.43144117,480.033732668989,8.26792190867777,0.005
42,4300,12382.2986961535,3201044.93704134,1038.44033522722,12.6711994871699,0.005
43,4400,12510.317120883,2910505.93733772,928.238580345099,4.36677233784337,0.005
44,4500,12637.4977698206,1807355.9749507,567.576116247715,6.36698536183203,0.005
45,4600,12776.7301938164,4303405.74755924,1328.56252562547,4.12099602747864,0.005
