"Generation","NFE","BestFitness","MeanFitness","MeanViolation","Diversity","MutationRate"
0,100,56387.8348980317,6269656.71926438,5854.74616185618,26.1352800461829,0.005
1,200,57880.6966072855,3695437.82180047,3327.8721106956,20.6984357590953,0.005
2,300,60594.9906241105,1999976.81525477,1747.26793954159,13.6842449208148,0.005
3,400,29130.8720485231,1148198.11862203,966.141360037934,8.86856705314894,0.005
4,500,29192.596307746,784449.371278493,636.192528997216,5.97534101335268,0.005
5,600,30427.0814922046,560035.763279691,437.617450323844,4.69798624540919,0.005
6,700,31661.5666766631,428470.523535797,322.49946665703,3.46878500876832,0.005
7,800,32896.0518611217,343032.415160131,249.388263693782,2.97443597474397,0.005
8,900,34130.5370455802,258184.874723943,181.837412246962,1.93704870673051,0.005
9,1000,35365.0222300388,206868.334011809,140.966183357979,1.38511444007867,0.005
10,1100,36599.5074144973,181563.252820382,119.852970873265,1.18135119846063,0.005
11,1200,37833.9925989559,164646.438299536,105.435852329593,1.00681233761451,0.005
12,1300,39068.4777834144,154570.358332448,96.0226703736187,1.00486134803617,0.005
13,1400,40302.962967873,135453.870746457,81.7189077375813,0.58955021571371,0.005
14,1500,41537.4481523315,133176.775852189,78.1348138486099,1.13529067513968,0.005
15,1600,24259.1757106949,115034.872568477,65.6715990293792,0.454815136410967,0.005
16,1700,24390.4784039185,107694.748258773,59.8587971972055,0.722975944180095,0.005
17,1800,25081.5452103585,94415.6152801083,51.2045094625638,0.602568111198047,0.005
18,1900,11628.7018880978,83507.1176059462,44.1795776923659,0.31529750051132,0.005
19,2000,11669.9985358602,82186.7238060276,42.4191701675608,0.653666785070788,0.005
20,2100,2003.17507749839,66405.2778512549,33.5568890183876,0.893514264074871,0.005
21,2200,1141.22326982057,63572.7750701184,31.304447582122,1.59502004401135,0.005
22,2300,-2624.31800986411,29830.2878950159,14.6066741363871,0.715933666372882,0.005
23,2400,-2592.94320380827,15841.700279844,7.81944316579935,0.788793058220688,0.005
24,2500,-2558.84015374759,9897.89219356402,4.97334448994043,0.814696650985437,0.005
25,2600,-3909.29086816422,6182.60890339751,3.24599993914921,0.882400548703369,0.005
26,2700,-3909.29086816422,4515.54382867869,2.46572392159195,0.876909355693458,0.005
27,2800,-5877.1681425866,26853.0805343466,11.9580467729629,2.01655366504023,0.005
28,2900,-5868.13269546076,4490.64629198467,2.49579962252451,1.11809010058905,0.005
29,3000,-5825.1067567663,13087.066068945,5.95194984661958,1.60726989173231,0.005
30,3100,-5782.08081807183,2645.06917249145,1.64003923077792,1.11259693272591,0.005
31,3200,-5739.05487937736,5011.9381393743,2.54206912690969,1.10223243726032,0.005
32,3300,-5696.02894068289,8156.52090152016,3.62488089916375,1.04138236689084,0.005
33,3400,-5653.00300198843,4972.86652011187,2.37378110197846,1.05526705776318,0.005
34,3500,-5609.97706329396,6883.16414381906,3.11376775884841,1.40351866077211,0.005
35,3600,-5566.95112459949,9758.27576547708,4.10725939502567,1.31799452184163,0.005
36,3700,-5523.92518590503,5624.07323434602,2.55353180287952,1.06130900651705,0.005
37,3800,-5480.89924721056,12569.724110753,4.97591477669873,1.81892487715101,0.005
38,3900,-5437.87330851609,8440.84751602363,3.49660242147496,1.20122307542793,0.005
39,4000,-5394.84736982162,4378.63047215588,1.92858852572148,0.711544320584759,0.005
40,4100,-5351.82143112716,5639.2463985983,2.31851830074156,0.983468543835839,0.005
41,4200,-5308.79549243269,825.167709635071,0.651489857742024,0.501177676163903,0.005
42,4300,-5265.76955373822,4141.89211712753,1.73271871363036,0.812527998804869,0.005
43,4400,-5222.74361504376,2848.25379376052,1.32515913442209,0.797294146563918,0.005
44,4500,-5179.71767634929,2970.96796296176,1.36112340161246,0.948658378259991,0.005
45,4600,-5136.69173765482,4137.57789667923,1.69324167166478,0.866497773505343,0.005
46,4700,-5093.66579896036,6013.71817357168,2.22122691649741,0.852929042442491,0.005
47,4800,-5050.63986026589,6975.63697291022,2.47889025013271,0.827326646221055,0.005
48,4900,-5007.61392157142,1164.70732418975,0.686944009247343,0.498432505130484,0.005
49,5000,-4964.58798287695,8892.52140276508,2.98406555280927,1.24336411118563,0.005
50,5100,-4921.56204418249,1359.87449670142,0.767562433981415,0.867882467546504,0.005
51,5200,-4878.53610548802,703.424982345801,0.54006788328617,0.656212779438139,0.005
52,5300,-4835.51016679355,2213.4891167409,0.960547458046205,0.716915812924859,0.005
53,5400,-4792.48422809909,24972.0075134778,7.20401270061485,1.73133136607823,0.005
54,5500,-4749.45828940462,4133.76110475747,1.46401616891628,0.732277552681795,0.005
55,5600,-4706.43235071015,14066.1203786469,4.13913294518606,1.04999050486236,0.005
56,5700,-4663.40641201568,44842.5298605201,12.2203186179216,2.14929741058682,0.005
57,5800,-4620.38047332122,14446.8580682335,4.15012612884134,1.33158350863381,0.005
58,5900,-4577.35453462675,2226.83565318338,0.874864075893952,0.529248900262013,0.005
59,6000,-4534.32859593228,4004.91036955732,1.34436934365979,0.780965869127504,0.005
60,6100,-4491.30265723781,2686.66664280913,1.02716565792911,0.991366476879699,0.005
61,6200,-4448.27671854335,7712.93188582347,2.29267666617115,1.07872900168896,0.005
62,6300,-4405.25077984888,5254.16928151226,1.64620903867475,1.14609050232074,0.005
63,6400,-4362.22484115441,43694.5669418663,10.9600267355429,2.03497531058043,0.005
64,6500,-4319.19890245995,5108.79097600067,1.53180234544798,0.794332990386467,0.005
65,6600,-4276.17296376548,1548.85207619775,0.652046809520279,0.63331652698109,0.005
66,6700,-4238.68734912756,11188.5404567946,2.91168722099361,1.10943076981685,0.005
67,6800,-4215.30324183826,4852.09559126162,1.46342304851495,1.06683334336789,0.005
68,6900,-4172.78668313046,5790.76497105385,1.66462836780844,1.08793918419989,0.005
69,7000,-4130.27012442265,4938.73133818429,1.43997636719989,1.00124108960448,0.005
70,7100,-4087.75356571485,3104.96601560747,0.981898300243507,0.770761562450723,0.005
71,7200,-4045.23700700704,4365.21381714392,1.24833039720785,0.733762364161424,0.005
72,7300,-4002.72044829923,1188.11108425584,0.51249830693693,0.48879072778283,0.005
73,7400,-3960.20388959143,20914.3641270826,4.82101269488546,1.4482086148203,0.005
74,7500,-3917.68733088362,5832.32203026324,1.5112268071533,0.635603100642231,0.005
75,7600,-3875.17077217582,8709.56625568117,2.10936677872067,0.71067532572171,0.005
76,7700,-3832.65421346801,3122.65707694379,0.914139384718011,0.717120121037348,0.005
77,7800,-3790.13765476021,3047.28424336948,0.879752343719499,0.537595955433817,0.005
78,7900,-3747.6210960524,3111.38306819837,0.900123853482571,0.754335728805054,0.005
79,8000,-3705.10453734459,6974.77259264912,1.7338751822351,1.15208982390868,0.005
80,8100,-3662.58797863679,9730.13730840118,2.28212076399251,1.17102337093225,0.005
81,8200,-3620.07141992898,12995.5014520875,2.86668175504748,0.990217571959633,0.005
82,8300,-3577.55486122118,11320.9925652176,2.515070325599,0.990851259501754,0.005
83,8400,-3535.03830251337,4619.0646769173,1.17129059798753,0.943624952616585,0.005
84,8500,-3492.52174380557,5125.25189950629,1.25479886280277,0.877647164346619,0.005
85,8600,-3450.00518509776,3966.83706252514,1.03500695491702,1.01918047714718,0.005
86,8700,-3407.48862638996,22802.67794304,4.60235709032156,1.16233585254024,0.005
87,8800,-3364.97206768215,6959.41190406081,1.57036853094847,0.883867125954627,0.005
88,8900,-3322.45550897434,8607.37459700379,1.84985739979133,1.03126494739755,0.005
89,9000,-3279.93895026654,8637.78417204702,1.88709695066925,1.13653642155464,0.005
90,9100,-3237.42239155873,29659.0424461799,5.68966027753158,1.52087846313884,0.005
91,9200,-3194.90583285093,5513.83187365973,1.24251548397976,0.948229485686556,0.005
92,9300,-3152.38927414312,6947.92535546936,1.48970585345431,0.837439793169781,0.005
93,9400,-3109.87271543532,4784.10286725219,1.085629343471,0.870559406297594,0.005
94,9500,-3067.35615672751,8954.91741966425,1.84658518616818,1.03256651472582,0.005
95,9600,-3024.83959801971,10607.1556893551,2.10809181976692,0.881135844921107,0.005
96,9700,-2982.3230393119,2501.17217276676,0.645105675374909,0.620732296764376,0.005
97,9800,-2939.80648060409,5074.42446668367,1.11289558814445,0.943331972156772,0.005
98,9900,-2897.28992189629,8781.25565053235,1.73663149254499,0.904466264829209,0.005
99,10000,-2854.77336318848,16705.6437613077,3.05428955496327,1.27309001612242,0.005
100,10100,-2812.25680448068,14151.1074565186,2.60708600404037,1.14363837293228,0.005
101,10200,-2769.74024577287,6642.74323512754,1.32200666685338,0.71599395240428,0.005
102,10300,-2727.22368706507,3841.59667126804,0.848603690244222,0.784518879657124,0.005
103,10400,-2684.70712835726,7727.06398476646,1.48891592883959,0.86012699042238,0.005
104,10500,-2642.19056964946,9483.52440098616,1.77091927880284,0.915381955817204,0.005
105,10600,-2599.67401094165,2279.3352770732,0.58727272914074,0.961287035837305,0.005
106,10700,-2557.15745223384,11052.5899754013,1.99844143718337,0.923455861760749,0.005
107,10800,-2514.64089352604,6409.29990848126,1.21904998092248,0.672936435019046,0.005
108,10900,-2472.12433481823,4006.9028832094,0.827844969038174,0.733045946369069,0.005
109,11000,-2429.60777611043,17040.1623676149,2.88945373701204,1.25599471800858,0.005
110,11100,-2387.09121740262,12295.8650658371,2.14377299246956,1.02408870138749,0.005
111,11200,-2344.57465869482,11568.0629149879,1.97119273228647,0.621672303280176,0.005
112,11300,-2302.05809998701,5946.30114064348,1.10606628601042,0.744369631241159,0.005
113,11400,-2259.5415412792,4304.55486226413,0.852898188482653,0.83859381679354,0.005
114,11500,-2217.0249825714,9052.71291615549,1.57268974706492,0.909993379159352,0.005
115,11600,-2174.50842386359,6797.52799408382,1.200315666257,0.583429474610612,0.005
116,11700,-2131.99186515579,8171.73004127343,1.41652007354909,0.889764188897127,0.005
117,11800,-2089.47530644798,18520.2299173703,2.95162227555158,1.10874201935602,0.005
118,11900,-2046.95874774018,29860.8173693442,4.57369823645268,1.15148190876271,0.005
119,12000,-2004.44218903237,15224.7619301778,2.43521733491867,1.0460799492061,0.005
120,12100,-1961.92563032457,24431.5825665846,3.73517973009414,1.36213319388306,0.005
121,12200,-1919.40907161676,22300.3713570453,3.40991051876108,1.12387853721556,0.005
122,12300,-1876.89251290895,76317.1829862986,11.0449909540804,1.83876633862242,0.005
123,12400,-1834.37595420115,8040.37769049921,1.33847271874272,1.00197457830393,0.005
124,12500,-1791.85939549334,88232.2922954929,12.6064901085389,2.13457012661062,0.005
125,12600,-1749.34283678554,12145.297577134,1.89266052759638,0.961882695897319,0.005
126,12700,-1706.82627807773,4213.68931611745,0.753608318049034,0.662776354277833,0.005
127,12800,-1664.30971936993,5824.7825899015,0.976487372459265,0.754114033457224,0.005
128,12900,-1621.79316066212,8422.7180859953,1.33927548384478,0.905293076291935,0.005
129,13000,-1579.27660195432,14422.9327445233,2.17093952590193,1.16142920557062,0.005
130,13100,-1536.76004324651,30530.4412659717,4.30912980581964,1.03330386539896,0.005
131,13200,-1494.2434845387,53305.0025172401,7.34015329753034,1.9557514587037,0.005
132,13300,-1451.7269258309,16628.7488782232,2.40216610833491,0.873254798036107,0.005
133,13400,-1409.21036712309,6950.40380873443,1.09316678573499,0.822863740172651,0.005
134,13500,-1366.69380841529,9791.44207664272,1.45969105094802,0.792373731356254,0.005
135,13600,-1324.17724970748,9959.53512314124,1.46728392279419,0.727062634793942,0.005
136,13700,-1281.66069099968,5563.81383832475,0.893880888195787,0.870479927085296,0.005
137,13800,-1239.14413229187,22836.7872572649,3.10328518853564,0.866619156685406,0.005
138,13900,-1196.62757358406,7284.51023350935,1.09378253886918,0.674191123435379,0.005
139,14000,-1154.11101487626,8724.61590343763,1.28913470673567,0.956211213369769,0.005
140,14100,-1111.59445616845,43469.6056649225,5.67236058527505,1.16120384360896,0.005
141,14200,-1069.07789746065,5601.31971873417,0.856323970296264,0.61249525466634,0.005
142,14300,-1026.56133875284,75514.8097827069,9.62484401709355,1.68798111994672,0.005
143,14400,-984.044780045038,7164.4325151451,1.05012185533277,0.782074177196624,0.005
144,14500,-941.528221337232,9750.56426596949,1.35585230252144,0.81830566307845,0.005
145,14600,-899.011662629427,6968.02455843403,1.0102267987158,0.714120647935567,0.005
146,14700,-856.49510392162,8353.37438491983,1.17356706352794,0.757006626635937,0.005
147,14800,-813.978545213815,7351.29984019747,1.04389364952007,0.687735804760643,0.005
148,14900,-771.461986506009,31604.5627443227,3.96424992575156,0.855622962086714,0.005
149,15000,-728.945427798204,4600.01898073607,0.709621614905486,0.873624653620278,0.005
150,15100,-686.428869090398,51714.4617290596,6.31288701368611,1.28654015998441,0.005
151,15200,-643.912310382592,25581.3329992688,3.17866476974616,0.859908588573288,0.005
152,15300,-601.395751674787,6472.70620187271,0.911594597275451,0.746648762021884,0.005
153,15400,-558.879192966981,3103.30459025471,0.513636691759077,0.822101301814404,0.005
154,15500,-516.362634259176,10458.7991678628,1.39941046077494,1.17900950085537,0.005
155,15600,-473.84607555137,18189.2684062266,2.25209033110267,0.941382331594397,0.005
156,15700,-431.329516843564,8645.14320114095,1.14530824194049,0.794473331641922,0.005
157,15800,-388.812958135759,10289.0553024443,1.32428174348923,0.808384983558677,0.005
158,15900,-346.296399427953,6142.23424841263,0.832475779388437,0.543526298920225,0.005
159,16000,-303.779840720148,9246.24675095953,1.2107828514895,1.0509506667842,0.005
160,16100,-261.263282012342,17163.1751650754,2.11062092354957,1.1467404321048,0.005
161,16200,-218.746723304536,14881.8006137951,1.82744782390094,1.005821075778,0.005
162,16300,-176.230164596731,10049.6593379632,1.26939672178038,0.882081191838322,0.005
163,16400,-133.713605888925,14597.1930755279,1.80235356598145,1.28988152994429,0.005
164,16500,-91.1970471811201,47395.2882710898,5.40014869746153,1.29823256797138,0.005
165,16600,-48.6804884733147,15194.3623893108,1.82245001679739,1.00622119556811,0.005
166,16700,-6.16392976550833,35900.4709089263,4.05828919370732,1.10382516410485,0.005
167,16800,36.3526289422971,9595.54409997381,1.17359654422376,0.645592446784645,0.005
168,16900,78.8691876501025,11699.1633061996,1.40567072091734,0.952944304357143,0.005
