"Generation","NFE","BestFitness","MeanFitness","MeanViolation","Diversity","MutationRate"
0,100,180067.866293217,590988.759388896,576.784859888591,6.74381870025264,0.005
1,200,64035.549338385,314936.064740336,293.291804646641,4.58087374062405,0.005
2,300,-3.11772110680826,89404.8031985415,79.6339694458295,2.77266001548202,0.005
3,400,-5.43856275956732,12072.2319344647,10.2865682722272,0.987561848603751,0.005
4,500,-6.12957276984014,2253.13194532496,1.83970491752057,0.443424989379285,0.005
5,600,-6.68106922039584,221.172008409042,0.175190591234612,0.140136265823066,0.005
6,700,-6.73405978518864,31.9873644003959,0.0279898457300288,0.0894887547827635,0.005
7,800,-7.0954437954804,40.3955221781291,0.0332991774130772,0.102242951921945,0.005
8,900,-7.59529958172692,99.3898019751062,0.0736641387428075,0.12226071807387,0.005
9,1000,-7.69158276727899,347.279165499558,0.24094120607967,0.139656432847337,0.005
10,1100,-7.92405133518301,413.085758591137,0.27782887363195,0.125903646015074,0.005
11,1200,-7.97030521115144,558.071873237868,0.362484502047846,0.116284425174811,0.005
12,1300,-7.96519118653409,708.131316948473,0.444116564717399,0.112480288082601,0.005
13,1400,-7.96765807697772,561.393967611785,0.342253504106893,0.097816720126919,0.005
14,1500,-7.91267768429186,430.059358454637,0.25628440879373,0.107298635060714,0.005
15,1600,-7.99910663289159,506.404139892712,0.293101833138932,0.102361900498807,0.005
16,1700,-7.98507961443825,549.629244698596,0.308440008751678,0.0913552756988208,0.005
17,1800,-7.99864374826408,546.556453513191,0.298202686210351,0.085634295730067,0.005
18,1900,-7.99799933061549,514.410258332672,0.27460323188639,0.0768581757841812,0.005
19,2000,-7.99638320022486,536.758851711734,0.279040102857215,0.0742812300826131,0.005
20,2100,-7.99463302391061,458.070924023955,0.232609811639869,0.0726155982823046,0.005
21,2200,-7.98431966240976,457.863702022733,0.226939829760086,0.0651476696048759,0.005
22,2300,-7.9975702133473,342.81939634887,0.166897357816102,0.0591184518425058,0.005
23,2400,-7.9972351126601,297.578951947811,0.142237974005736,0.0571014861655485,0.005
24,2500,-7.99490787915661,486.827424097235,0.22537031889789,0.0608240913874232,0.005
25,2600,-7.99776544348254,510.434088720369,0.230620703005866,0.0495213354718807,0.005
26,2700,-7.99882439829885,342.120723458041,0.152198563144592,0.0543657864943317,0.005
27,2800,-7.99397110005593,230.054803132317,0.101383930071536,0.0545126440641356,0.005
28,2900,-7.99722592798545,398.009969545276,0.169944285908283,0.0504067195608464,0.005
29,3000,-7.99625951999661,547.758941716861,0.227763855645627,0.0408675024405948,0.005
30,3100,-7.99983925126907,387.252801134213,0.158362500667088,0.042760873230577,0.005
31,3200,-7.99428375951003,167.488068173884,0.0690939249575586,0.0364364712290723,0.005
32,3300,-7.99938892520784,273.197617937697,0.108788691409398,0.0381887191742672,0.005
33,3400,-7.9998760841966,288.059194916766,0.11229315761872,0.0292134825547392,0.005
34,3500,-7.99980734675921,427.070435309666,0.161709755593906,0.0411788141554541,0.005
35,3600,-7.9970346766357,207.952439929828,0.0788727118191891,0.0339661460807664,0.005
36,3700,-7.99690207770297,160.605687068088,0.0605650029042227,0.0387765977836696,0.005
37,3800,-7.99900292466632,164.000428032372,0.0606530461473893,0.0214264500916163,0.005
38,3900,-7.9999647030127,268.442876227007,0.0959143111033911,0.0239757720491866,0.005
39,4000,-7.99810736342241,188.714936206443,0.0670809874660513,0.0210803489879681,0.005
40,4100,-7.99990617192689,91.6411595579439,0.0333630386180607,0.025604521181816,0.005
41,4200,-7.99784904949502,155.516721041348,0.0539738060820449,0.0185415732564029,0.005
42,4300,-7.99874004203599,189.677837377052,0.0641540259847587,0.0214408900808269,0.005
43,4400,-7.99925789932845,117.967827837973,0.040271526029455,0.0184921878631722,0.005
44,4500,-7.99990951016868,113.106771855071,0.0380963733769442,0.0200394216037889,0.005
45,4600,-7.99988270199372,143.426636674306,0.0469453856555182,0.0142550638985564,0.005
46,4700,-7.99957246274706,136.969777800009,0.0442602272681438,0.0147756172857583,0.005
47,4800,-7.99933499637273,75.966152078013,0.025213689643625,0.0156645673472709,0.005
48,4900,-7.99983331222641,90.3844519893872,0.029143978604196,0.0184662629461645,0.005
49,5000,-7.99976056735438,122.954445459605,0.0382527148396251,0.0107092175755686,0.005
50,5100,-7.99957267681963,156.411715094113,0.047382194833277,0.0144507020254708,0.005
51,5200,-7.99932606536043,81.5236983300387,0.0254333568950159,0.0156855365729416,0.005
52,5300,-7.99989285943182,80.5264147263548,0.0248187454844797,0.022912665260658,0.005
53,5400,-7.99988044934529,72.4976136154572,0.0222620132549139,0.00734675973498828,0.005
54,5500,-7.99998069407698,124.115407164467,0.0360193244080841,0.0145011387140921,0.005
55,5600,-7.9997718826618,56.4722995655395,0.0173464016612431,0.0103991976290154,0.005
56,5700,-7.99991160300103,48.3849800122433,0.0149786081985926,0.0222085603186287,0.005
57,5800,-7.99965716965395,134.823710212184,0.0374526225611607,0.0159381514249249,0.005
58,5900,-7.99994662921671,51.565595014866,0.0154115283611952,0.00542309338078752,0.005
59,6000,-7.99975623309653,58.5772410486662,0.0170154323506424,0.0138632186994178,0.005
60,6100,-7.99993250501517,51.2001153131973,0.0149407662225431,0.00751124953687837,0.005
61,6200,-7.99984073832869,51.9715344297519,0.0149510582973158,0.00662333042195245,0.005
62,6300,-7.9999037902375,45.7677982671495,0.0132376315588308,0.00404639403985687,0.005
63,6400,-7.99981820475081,48.141072150218,0.0136730205431604,0.00704181253682046,0.005
64,6500,-7.99991484422565,18.8310329633908,0.00645463566181975,0.00580044835930626,0.005
65,6600,-7.99992801342434,19.6137389227716,0.00656780903397959,0.00379173050772646,0.005
66,6700,-7.99994337645153,37.1985787746114,0.0106140836161238,0.00324767163607375,0.005
67,6800,-7.99997967094552,52.7749791099167,0.0141157440909564,0.00374780365444232,0.005
68,6900,-7.9999623224979,30.8604374122662,0.00893000176120261,0.00289405540148827,0.005
69,7000,-7.99995521688255,7.82972191250572,0.00359618957815665,0.00282885835115804,0.005
70,7100,-7.99998807463436,7.32814662712142,0.00343878795083336,0.00252010497304977,0.005
71,7200,-7.99996044577865,28.9092450285564,0.00818924352503445,0.00272654215184921,0.005
72,7300,-7.99999618745955,23.8450578475824,0.00699821851413968,0.00220617270101334,0.005
73,7400,-7.99998942236558,9.44693531191064,0.00380297907331208,0.00251542880243095,0.005
74,7500,-7.99999485472325,9.06723315233172,0.00367485799637677,0.00215779620654014,0.005
75,7600,-7.99999948377901,12.645471945239,0.0043901354102746,0.00184104172314471,0.005
76,7700,-7.99998660836863,9.5426953645142,0.00369264854345194,0.00176986611243941,0.005
77,7800,-7.99999504336505,10.8297160213492,0.00392813990734201,0.00228091763331855,0.005
78,7900,-7.99999806491391,8.14868363109195,0.00333606729312835,0.00116154002340165,0.005
79,8000,-7.99998577273403,9.33456149812178,0.00353999903648278,0.00166279995782271,0.005
80,8100,-7.99999604689544,7.95926480387293,0.00322640520729325,0.00126215275372612,0.005
81,8200,-7.99999931467118,9.33880293201262,0.0034733091263976,0.00180074857498504,0.005
82,8300,-7.99999586287845,2.65913252669313,0.00211469610104833,0.00108963058821797,0.005
83,8400,-7.99999367844713,5.01323130139848,0.00255504537046825,0.00159775833906526,0.005
84,8500,-7.99999593709395,7.54551899329175,0.00302297095318016,0.00167057899757949,0.005
85,8600,-7.99999999073773,3.45348952461837,0.00220595012411363,0.00097159315287426,0.005
86,8700,-7.99999276223481,5.45879649640605,0.00257121837567925,0.00135303401171072,0.005
87,8800,-7.99999528877178,-1.89998820133567,0.00115384566227044,0.00102059682628173,0.005
88,8900,-7.99999872490708,-1.00597678524529,0.00131032069473507,0.000975878259333218,0.005
89,9000,-7.99999904682052,-2.9089810629863,0.000944133500684985,0.000610861249447987,0.005
90,9100,-7.99999910855088,2.63273798034014,0.00195890448760626,0.000749685430480891,0.005
91,9200,-7.99999911603967,-2.09995434551224,0.00107712008900772,0.000543620331004634,0.005
92,9300,-7.99999961096697,-2.66719985243569,0.000963353504900404,0.000894616631063823,0.005
93,9400,-7.99999964376221,-2.70113626427127,0.000947922669099186,0.00104489036429162,0.005
94,9500,-7.99999550969416,-3.3268969383652,0.000829988654716982,0.000461813416412024,0.005
95,9600,-7.99999691195438,2.97313272261425,0.00193396253707477,0.000748027730516458,0.005
96,9700,-7.99999964223771,-1.89138110178236,0.00106624495554334,0.000445805403729944,0.005
97,9800,-7.99999926658049,-5.8980344686701,0.000363053721111926,0.000721888797358878,0.005
98,9900,-7.99999998872037,-4.88525931008989,0.000534086443618746,0.000334380149765011,0.005
99,10000,-7.99999980744147,1.33369180105936,0.0015909565476788,0.000527157565164263,0.005
100,10100,-7.99999947496583,-2.96895099670994,0.000850182920670197,0.000369768633823899,0.005
101,10200,-7.99999947390287,-6.11949824392514,0.000314716029804809,0.000454812861185239,0.005
102,10300,-7.99999985790965,-5.64125973140728,0.000391540343959456,0.00029460064478454,0.005
103,10400,-7.99999892018735,-3.63826005429699,0.00071921710456794,0.000292524285976399,0.005
104,10500,-7.99999985736815,-3.75027017744138,0.000694980738030311,0.000237676934529153,0.005
105,10600,-7.99999994569906,-6.22517326859716,0.000287606828885454,0.000227641502466021,0.005
106,10700,-7.99999994950972,-6.2219121911982,0.000286041761088436,0.000263141852719369,0.005
107,10800,-7.99999991650757,-5.51783285670833,0.000396376450666733,0.000146280922258199,0.005
108,10900,-7.99999983974142,-4.65572660111899,0.000529428288848681,0.000256356571640167,0.005
109,11000,-7.99999991595847,-7.09230699190178,0.000142461806140806,0.000243275922089505,0.005
110,11100,-7.9999999536602,-6.7654392238576,0.00019250738825729,0.000338314299601109,0.005
111,11200,-7.99999998780102,-4.99481768593373,0.000465381248038592,0.000201244186252356,0.005
112,11300,-7.99999994648115,-5.09571643361185,0.000446116107235031,0.000180975141048222,0.005
113,11400,-7.99999996127391,-6.73022217615227,0.000193543654540824,0.00016253100917968,0.005
114,11500,-7.99999994889164,-6.90988038425111,0.000164921628943131,0.000126396003954231,0.005
115,11600,-7.9999999562229,-6.56559950487647,0.000215508442942043,0.000136091584883713,0.005
116,11700,-7.99999998821582,-6.929699624303,0.000159686940653714,0.000108074149018508,0.005
117,11800,-7.99999984672045,-6.64290365503026,0.000200811519477972,0.000117668065790249,0.005
118,11900,-7.99999998347988,-5.57398732134714,0.000356570685072461,0.000167231685288391,0.005
119,12000,-7.99999997681821,-6.78413099683622,0.000177527382828466,8.27618913487078e-05,0.005
120,12100,-7.99999999760545,-7.46329868197102,7.77599069123802e-05,0.000141982080401263,0.005
121,12200,-7.99999990531303,-7.11379148977403,0.000127548939877511,0.000143485304213182,0.005
122,12300,-7.99999992336642,-6.65075042942252,0.000192630153432458,0.000117491626517191,0.005
123,12400,-7.99999999039907,-5.88346568103213,0.000300243586856239,0.000172364165074548,0.005
124,12500,-7.99999998627772,-7.29353551092926,9.96093794241615e-05,9.76182781089381e-05,0.005
125,12600,-7.99999999307224,-7.47749591616085,7.30944004426659e-05,0.000189319985015198,0.005
126,12700,-7.99999998648219,-7.7253533556002,3.80754076594991e-05,0.000148381660368798,0.005
127,12800,-7.99999998418633,-6.94684249677722,0.000145356008404538,8.44137834190707e-05,0.005
128,12900,-7.99999997950828,-5.98330637994241,0.000276607846194814,0.000126093606516313,0.005
129,13000,-7.99999999915031,-7.33305345314817,9.09432028931389e-05,8.68284487669572e-05,0.005
130,13100,-7.99999998221474,-7.75470180465101,3.31075041238815e-05,0.000145891884570965,0.005
131,13200,-7.99999999583373,-7.85741945553061,1.91525169123841e-05,3.42370100747147e-05,0.005
132,13300,-7.99999998641715,-6.36888850817834,0.000217868928887563,9.90266232245213e-05,0.005
133,13400,-7.99999998725456,-6.9807805079335,0.000135338051720444,5.1305327945168e-05,0.005
134,13500,-7.99999999767571,-7.9088993283664,1.19923935696153e-05,4.25358192824748e-05,0.005
135,13600,-7.99999999384974,-7.871894387304,1.67411257267558e-05,6.62580267420713e-05,0.005
136,13700,-7.99999999850245,-7.7633533341753,3.08074351051424e-05,1.69228495667139e-05,0.005
137,13800,-7.99999999388726,-7.08780463834783,0.000118059381437261,4.12803219602958e-05,0.005
138,13900,-7.99999999896831,-7.76195810023011,3.05737004774143e-05,2.95985086053141e-05,0.005
139,14000,-7.99999998530121,-7.92153024585706,9.99301621749105e-06,5.20664871034941e-05,0.005
140,14100,-7.9999999994146,-7.91409969096769,1.08901853427534e-05,2.77600113416471e-05,0.005
141,14200,-7.99999999761355,-7.35700837210782,8.11149339383377e-05,3.31685794692239e-05,0.005
142,14300,-7.99999999522875,-7.57150717231251,5.37808710155296e-05,2.7898052814746e-05,0.005
143,14400,-7.99999999742241,-7.70097572014519,3.72898589636828e-05,4.14005459247948e-05,0.005
144,14500,-7.99999999952882,-7.97813500445431,2.69725140990662e-06,2.55320016886493e-05,0.005
145,14600,-7.99999999848881,-7.67438803667827,4.00592618925133e-05,2.85914118789097e-05,0.005
146,14700,-7.99999999714108,-7.65879859822977,4.17672620074105e-05,1.40961497467043e-05,0.005
147,14800,-7.99999999896452,-7.95007697685952,6.06069958377642e-06,7.83489048123777e-06,0.005
148,14900,-7.99999999940602,-7.95179846462429,5.81785236100085e-06,1.27975187503733e-05,0.005
149,15000,-7.99999999762347,-7.96180888475828,4.58670070617284e-06,8.79299161009833e-06,0.005
150,15100,-7.9999999998326,-7.74277601870116,3.07598784698326e-05,1.36202180226032e-05,0.005
151,15200,-7.99999999872092,-7.72245800404871,3.29901763246188e-05,1.2583490377295e-05,0.005
152,15300,-7.9999999998815,-7.94591218676479,6.38242111148823e-06,1.31996052567601e-05,0.005
153,15400,-7.99999999981753,-7.97222394510667,3.26072019340096e-06,4.49259901557647e-06,0.005
154,15500,-7.99999999997025,-7.83128657499115,1.97246323056799e-05,1.06818379681202e-05,0.005
155,15600,-7.99999999941817,-7.93091958893191,8.0216036267533e-06,4.81451028952576e-06,0.005
156,15700,-7.99999999924457,-7.95772442248595,4.87404313656903e-06,1.01417297165725e-05,0.005
157,15800,-7.99999999990279,-7.95849765342319,4.75854391399189e-06,1.00310549541097e-05,0.005
158,15900,-7.99999999900147,-7.92616557817995,8.43816783635543e-06,4.20204862882568e-06,0.005
159,16000,-7.9999999998472,-7.9494162621894,5.74789658187136e-06,4.52353082360955e-06,0.005
160,16100,-7.99999999996143,-7.9806199849311,2.18443626408771e-06,4.59562861140328e-06,0.005
161,16200,-7.99999999965064,-7.96401600088212,4.03616761698977e-06,4.92055900097251e-06,0.005
162,16300,-7.99999999995386,-7.93487307167744,7.27718440286296e-06,3.0125221332585e-06,0.005
163,16400,-7.99999999958361,-7.92883320396461,7.91307800978025e-06,4.30747964088503e-06,0.005
164,16500,-7.99999999925631,-7.99528245961485,5.19506021618987e-07,3.67356558857576e-06,0.005
165,16600,-7.99999999990566,-7.9740846908955,2.84406572506501e-06,4.26251140088541e-06,0.005
166,16700,-7.99999999992664,-7.9401526017242,6.5388609104744e-06,5.52557271819902e-06,0.005
167,16800,-7.99999999999953,-7.9824494883872,1.90526150743775e-06,2.18165833882091e-06,0.005
168,16900,-7.99999999938842,-7.95622636199661,4.73678290588975e-06,3.06530690599397e-06,0.005
169,17000,-7.99999999985949,-7.96819213728887,3.41955244955727e-06,1.94613071126682e-06,0.005
170,17100,-7.9999999999407,-7.98691957964162,1.39712639759093e-06,2.72627999274596e-06,0.005
171,17200,-7.99999999988185,-7.99041914506803,1.01976556268202e-06,1.4835576351243e-06,0.005
172,17300,-7.99999999988351,-7.96522151789207,3.68389107030964e-06,1.88169854841033e-06,0.005
173,17400,-7.99999999996962,-7.98009490516966,2.09548099086909e-06,1.17274913446944e-06,0.005
174,17500,-7.9999999999408,-7.99626992268318,3.89945697820693e-07,1.86333925044844e-06,0.005
175,17600,-7.99999999994602,-7.99483920581001,5.3758469511056e-07,8.07334201000327e-07,0.005
176,17700,-7.99999999971602,-7.97901802141146,2.17674229535891e-06,1.13159589390867e-06,0.005
177,17800,-7.99999999993237,-7.98697852966429,1.34252140736812e-06,1.00030319680828e-06,0.005
178,17900,-7.9999999999547,-7.98133167749879,1.91442401373809e-06,1.61703467370496e-06,0.005
179,18000,-7.99999999999559,-7.99505060722828,5.04797558771308e-07,4.07588346594235e-07,0.005
180,18100,-7.99999999990208,-7.98433970679745,1.59294108575292e-06,1.35083097727746e-06,0.005
181,18200,-7.99999999998372,-7.98173268226751,1.84912188487374e-06,9.56690761236999e-07,0.005
182,18300,-7.99999999999725,-7.99314169771225,6.89383747158878e-07,9.9500753350322e-07,0.005
183,18400,-7.99999999997199,-7.99195678470581,8.04211079907802e-07,8.22822385021834e-07,0.005
184,18500,-7.99999999999759,-7.99542615321731,4.5589655521816e-07,7.02760610725969e-07,0.005
185,18600,-7.99999999997496,-7.9825003023587,1.73719823933993e-06,1.38257923615971e-06,0.005
186,18700,-7.99999999994571,-7.9797490284106,1.99805291955624e-06,7.93878775969239e-07,0.005
187,18800,-7.99999999998986,-7.99148371038555,8.3530939265053e-07,8.24587365520795e-07,0.005
188,18900,-7.999999999957,-7.99920714086233,7.72114966673954e-08,6.930296477895e-07,0.005
189,19000,-7.99999999997321,-7.99833236976276,1.62262492082732e-07,3.91412326298048e-07,0.005
190,19100,-7.99999999999715,-7.99194596721343,7.80097787234091e-07,2.74273696691924e-07,0.005
191,19200,-7.99999999999515,-7.99323067163584,6.51710184125243e-07,2.97159291439472e-07,0.005
192,19300,-7.99999999999241,-7.99625153777753,3.58954727928129e-07,3.55471957097156e-07,0.005
193,19400,-7.99999999999997,-7.99879331936602,1.15067823114323e-07,1.45605767496088e-07,0.005
194,19500,-7.99999999999797,-7.99496999259648,4.78028778596595e-07,3.08570643018099e-07,0.005
195,19600,-7.9999999999988,-7.99538880494802,4.35733904162738e-07,2.89729096185016e-07,0.005
196,19700,-7.99999999999982,-7.99894761486136,9.89045152710588e-08,1.48967456870465e-07,0.005
197,19800,-7.99999999999355,-7.99777213412817,2.08482508816665e-07,2.11304870256254e-07,0.005
198,19900,-7.99999999999723,-7.99692852350745,2.86189529252745e-07,1.00608845965517e-07,0.005
199,20000,-7.99999999999942,-7.99620275384749,3.52481103460534e-07,2.9875753902846e-07,0.005
200,20100,-7.99999999999742,-7.99949905940633,4.62364990916342e-08,2.37547383476732e-07,0.005
201,20200,-7.99999999999941,-7.9993653662493,5.82968717299792e-08,1.01287650610663e-07,0.005
202,20300,-7.99999999999887,-7.99837962790289,1.48330340574709e-07,5.91871310704763e-08,0.005
