"Generation","NFE","BestFitness","MeanFitness","MeanViolation","Diversity","MutationRate"
0,100,217985.992294308,6730660.4070802,6274.40816665685,27.5054506048883,0.005
1,200,3733.09,2098870.1202961,1898.31790740872,20.3139907976736,0.005
2,300,-6839.99951681183,223227.420351987,199.688365050691,9.15375150283647,0.005
3,400,-4250.75254479684,23227.5570444733,26.1391177487421,2.83340704819371,0.005
4,500,4104.29054284807,6198.49437294024,11.4928309589474,0.567841123866862,0.005
5,600,5722,6783.31325926392,11.4851924270939,0.656958667590683,0.005
6,700,-705.582252748471,8300.8548199839,12.1913817380107,1.09023125751108,0.005
7,800,-6678.60358110712,11619.3960173426,14.2347519018527,1.27938935222462,0.005
8,900,-5144.06637484311,9592.71871513307,12.2658234805722,1.23924380659929,0.005
9,1000,-6564.27742161931,7733.87436149411,10.5815966617263,0.864903770010157,0.005
10,1100,-6373.20222978917,6622.55633374581,9.5898514278138,0.755484834861724,0.005
11,1200,-6522.3023629441,6161.33278291376,8.98683994706964,0.627132594613077,0.005
12,1300,-6519.25869470959,5696.65821090356,8.41087457832226,0.555745091313247,0.005
13,1400,-6447.86819970816,4674.47828246043,7.54327346315159,0.511863478397297,0.005
14,1500,-6412.64655736486,2002.73037055062,5.76763830742784,0.641470891515717,0.005
15,1600,-6244.54125931035,584.472833752405,4.79786346825963,0.571657289897134,0.005
16,1700,-6357.98534661392,-219.779538240371,4.20288453261847,0.847251933393502,0.005
17,1800,-6302.34700965312,-267.453491993403,4.06773597407574,0.727442279094858,0.005
18,1900,-6266.26874985589,-678.549987989379,3.81932845175997,0.130095393813021,0.005
19,2000,-6227.80166358922,-506.983187333128,3.81113590631786,0.128589493664812,0.005
20,2100,-6196.93826798897,-408.448305361311,3.73208058975271,0.743095009605208,0.005
21,2200,-6175.91707575376,-585.52537138825,3.55519598837706,0.606530969201156,0.005
22,2300,-6087.3903875396,-1451.75218124224,3.09590296812961,0.106092525341461,0.005
23,2400,-6083.10410312345,-1621.83234680216,2.94374778240911,0.100011895729448,0.005
24,2500,-6001.94401449242,-1202.51448073013,3.06869998017639,0.113823488569826,0.005
25,2600,-5975.04411422224,-1975.3492048039,2.65632142560573,0.0978191618212939,0.005
26,2700,-5930.37645834331,-1406.23242400977,2.85041427248826,0.101030234021425,0.005
27,2800,-5878.99123800161,-1630.02003706675,2.69577222831449,0.100622067712204,0.005
28,2900,-5825.31951856178,-1801.1457322569,2.56887855505207,0.0935810035319748,0.005
29,3000,-5810.94900682614,-1760.85904129258,2.53337025660767,0.0907795879922804,0.005
30,3100,-5783.02244562504,-1972.14373408734,2.39773887232806,0.0883220095420872,0.005
31,3200,-5743.15257315562,-2402.8638212584,2.18280619209919,0.0770615706358943,0.005
32,3300,-5697.51580199302,-2772.71411526932,1.99949280170785,0.0673764080335533,0.005
33,3400,-5669.01450953546,-2964.49285851971,1.88961221780665,0.0611767356664618,0.005
34,3500,-5595.01254046331,-3004.58566538109,1.84083168787139,0.0602928509390388,0.005
35,3600,-5564.23642285243,-3123.91367640247,1.76306044557214,0.0587789297724247,0.005
36,3700,-5526.82825339393,-3050.16169898349,1.75943989887499,0.06766658599807,0.005
37,3800,-5471.64258215386,-3282.29375227442,1.64657033052004,0.0536770774077656,0.005
